"last","st","chamber","id","subcommittee","account","department","recipient","location","project","budget_request","additional_amount","amount","first.x","multi","origination","member_amount","house_mem","sentate_mem","house_tot","senate_tot","first.y","middle_name","suffix","nickname","full_name","birthday","gender","district","senate_class","party","bioguide_id"
"Carper","DE","S",5081,"LHHS","Substance Use and Mental Health Services Administration","Department of Health and Human Services",NA,"Beebe","Beebe Medical Foundation, DE, for substance use and mental health outreach and services",NA,NA,1159000,NA,2,"B",579500,1,1,579500,579500,"Thomas","Richard",NA,NA,"Thomas R. Carper","1/23/47","M",NA,1,"Democrat","C000174"
"Carper","DE","S",5088,"LHHS","Substance Use and Mental Health Services Administration","Department of Health and Human Services",NA,"Brandywine","Brandywine Counseling and Community Services, Inc., DE, for mobile behavioral healthcare services, including equipment",NA,NA,757000,NA,2,"S",378500,0,2,0,757000,"Thomas","Richard",NA,NA,"Thomas R. Carper","1/23/47","M",NA,1,"Democrat","C000174"
"Carper","DE","S",5177,"LHHS","Substance Use and Mental Health Services Administration","Department of Health and Human Services",NA,NA,"Nemours Children's Hospital, DE, for a pediatric mental and behavioral health training program",NA,NA,1500000,NA,3,"B",5e+05,1,2,5e+05,1e+06,"Thomas","Richard",NA,NA,"Thomas R. Carper","1/23/47","M",NA,1,"Democrat","C000174"
"Carper","DE","S",5225,"LHHS","Substance Use and Mental Health Services Administration","Department of Health and Human Services",NA,NA,"The Salvation Army Delaware Command, DE, to provide services to survivors of trafficking",NA,NA,193000,NA,2,"S",96500,0,2,0,193000,"Thomas","Richard",NA,NA,"Thomas R. Carper","1/23/47","M",NA,1,"Democrat","C000174"
"Carper","DE","S",5609,"LHHS","Higher Education","Department of Education",NA,NA,"Delaware State University, DE, for mentorship and training activities, including the purchase of equipment",NA,NA,603000,NA,2,"S",301500,0,2,0,603000,"Thomas","Richard",NA,NA,"Thomas R. Carper","1/23/47","M",NA,1,"Democrat","C000174"
"Carper","DE","S",5926,"Interior","STAG- Drinking Water State Revolving Fund","Environmental Protection Agency",NA,"Dover","City of Dover for Water Main Extension and New Well",NA,NA,1800000,NA,2,"S",9e+05,0,2,0,1800000,"Thomas","Richard",NA,NA,"Thomas R. Carper","1/23/47","M",NA,1,"Democrat","C000174"
"Carper","DE","S",6238,"Interior","STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,NA,"Partnership for the Delaware Estuary, Inc. for The Mussels for Clean Water Hatchery",NA,NA,1e+06,NA,3,"S",333333.3333,0,3,0,1e+06,"Thomas","Richard",NA,NA,"Thomas R. Carper","1/23/47","M",NA,1,"Democrat","C000174"
"Carper","DE","S",6239,"Interior","STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,"Seaford","City of Seaford for Wastewater Treatment Plant Headworks Replacement",NA,NA,2500000,NA,2,"S",1250000,0,2,0,2500000,"Thomas","Richard",NA,NA,"Thomas R. Carper","1/23/47","M",NA,1,"Democrat","C000174"
"Carper","DE","S",6240,"Interior","STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,"Wilmington","City of Wilmington for Sewer Interceptor Rehabilitation",NA,NA,3060000,NA,2,"S",1530000,0,2,0,3060000,"Thomas","Richard",NA,NA,"Thomas R. Carper","1/23/47","M",NA,1,"Democrat","C000174"
"Carper","DE","S",6241,"Interior","STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,"Wilmington","City of Wilmington for Sewer-Stormwater Separation",NA,NA,4e+06,NA,2,"S",2e+06,0,2,0,4e+06,"Thomas","Richard",NA,NA,"Thomas R. Carper","1/23/47","M",NA,1,"Democrat","C000174"
"Carper","DE","S",6589,"Interior","Science and Technology-Research: National Priorities","Environmental Protection Agency",NA,NA,"Delaware Natural Resources and Environmental Control for Statewide Air Quality Study",NA,NA,440000,NA,2,"S",220000,0,2,0,440000,"Thomas","Richard",NA,NA,"Thomas R. Carper","1/23/47","M",NA,1,"Democrat","C000174"
"Carper","DE","S",6600,"Interior","Resource Management","Fish and Wildlife Service",NA,NA,"Eastern Shore Land Conservancy for Delmarva Oasis Strategic Conservation Planning",NA,NA,5e+05,NA,2,"S",250000,0,2,0,5e+05,"Thomas","Richard",NA,NA,"Thomas R. Carper","1/23/47","M",NA,1,"Democrat","C000174"
"Carper","DE","S",6651,"Interior","Historic Preservation Fund-Save America's Treasures Grants","National Park Service",NA,NA,"Nanticoke Indian Association for Nanticoke Indian Museum Revitalization",NA,NA,5e+05,NA,2,"S",250000,0,2,0,5e+05,"Thomas","Richard",NA,NA,"Thomas R. Carper","1/23/47","M",NA,1,"Democrat","C000174"
"Casey","PA","S",3358,"THUD","Community Development Fund","Department of Housing andUrban Development","United Neighborhood Centers of Northeastern Pennsylvania",NA,"United Neighborhood Centers- Bank Renovation",NA,NA,1e+06,NA,1,"S",1e+06,0,1,0,1e+06,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070"
"Casey","PA","S",3361,"THUD","Community Development Fund","Department of Housing andUrban Development","CAPSEA, Inc.",NA,"Shelter and Service Center for Survivors of Domestic and Sexual Violence",NA,NA,1100000,NA,1,"S",1100000,0,1,0,1100000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070"
"Casey","PA","S",3365,"THUD","Community Development Fund","Department of Housing and Urban Development","CASA Inc.",NA,"York Community Center Expansion",NA,NA,14890000,NA,1,"S",14890000,0,1,0,14890000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070"
"Casey","PA","S",3776,"LHHS","Employment and Training Administration","Department of Labor",NA,"Philadelphia","Community College of Philadelphia, PA, for educational and training programming in the life sciences",NA,NA,750000,NA,1,"S",750000,0,1,0,750000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070"
"Casey","PA","S",3787,"LHHS","Employment and Training Administration","Department of Labor",NA,"Delaware County","County of Delaware, PA, for a perinatal community health worker/doula program",NA,NA,954000,NA,1,"S",954000,0,1,0,954000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070"
"Casey","PA","S",3828,"LHHS","Employment and Training Administration","Department of Labor",NA,"Johnstown","Johnstown Area Regional Industries (JARI), PA, for employment and training services",NA,NA,250000,NA,1,"S",250000,0,1,0,250000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070"
"Casey","PA","S",3882,"LHHS","Employment and Training Administration","Department of Labor",NA,NA,"Philabundance, PA, for workforce development programs",NA,NA,3e+05,NA,1,"S",3e+05,0,1,0,3e+05,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070"
"Casey","PA","S",3914,"LHHS","Employment and Training Administration","Department of Labor",NA,"Shippensburg","Shippensburg University of Pennsylvania, PA, for career development and workforce readiness activities",NA,NA,275000,NA,1,"S",275000,0,1,0,275000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070"
"Casey","PA","S",3981,"LHHS","Administration for Children and Families","Department of Health and Human Services",NA,"Pittsburgh","Big Brothers Big Sisters of Greater Pittsburgh, PA, for a mentoring program for LGBTQ+ youth",NA,NA,105000,NA,1,"S",105000,0,1,0,105000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070"
"Casey","PA","S",4084,"LHHS","Administration for Children and Families","Department of Health and Human Services",NA,NA,"Pennsylvania CASA Association, PA, to improve outcomes for abused or neglected children",NA,NA,272000,NA,1,"S",272000,0,1,0,272000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070"
"Casey","PA","S",4118,"LHHS","Administration for Children and Families","Department of Health and Human Services",NA,"Lancaster County","United Way of Lancaster County, PA, to provide referrals to community services for low income individuals, including technology",NA,NA,670000,NA,1,"S",670000,0,1,0,670000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070"
"Casey","PA","S",4139,"LHHS","Administration for Community Living","Department of Health and Human Services",NA,NA,"Abilities in Motion, PA, for disability training",NA,NA,20000,NA,1,"S",20000,0,1,0,20000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070"
"Casey","PA","S",4170,"LHHS","Administration for Community Living","Department of Health and Human Services",NA,NA,"Jewish Family Service of the Lehigh Valley in partnership with Lehigh Valley Center for Independent Living, PA, for supportive services",NA,NA,115000,NA,1,"S",115000,0,1,0,115000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070"
"Casey","PA","S",4197,"LHHS","Administration for Community Living","Department of Health and Human Services",NA,NA,"Special Olympics Pennsylvania, PA, to support health and sports clinics",NA,NA,5e+05,NA,1,"S",5e+05,0,1,0,5e+05,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070"
"Casey","PA","S",4206,"LHHS","Administration for Community Living","Department of Health and Human Services",NA,NA,"Transitional Paths To Independent Living (TRPIL), PA, for training",NA,NA,110000,NA,1,"S",110000,0,1,0,110000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070"
"Casey","PA","S",4209,"LHHS","Administration for Community Living","Department of Health and Human Services",NA,NA,"Voices for Independence, PA, for supportive services and training",NA,NA,150000,NA,1,"S",150000,0,1,0,150000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070"
"Casey","PA","S",4296,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,"Butler County","Butler County Community College, PA, for facilities and equipment",NA,NA,5e+05,NA,1,"S",5e+05,0,1,0,5e+05,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070"
"Casey","PA","S",4416,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,"Lehigh","County of Lehigh, PA, for facilities and equipment",NA,NA,525000,NA,1,"S",525000,0,1,0,525000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070"
"Casey","PA","S",4547,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"Hyndman Area Health Center, Inc, PA, for facilities and equipment",NA,NA,852000,NA,2,"B",426000,1,1,426000,426000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070"
"Casey","PA","S",4900,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"Temple University Hospital, PA, for equipment",NA,NA,1e+06,NA,1,"S",1e+06,0,1,0,1e+06,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070"
"Casey","PA","S",5048,"LHHS","Health Resources and Services Administration","Department of Health and Human Services",NA,NA,"Widener University, PA, for facilities and equipment",NA,NA,115000,NA,1,"S",115000,0,1,0,115000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070"
"Casey","PA","S",5286,"LHHS","Elementary and Secondary Education","Department of Education",NA,NA,"Boys & Girls Clubs of Western Pennsylvania, PA, for the Teen Outreach program",NA,NA,1500000,NA,1,"S",1500000,0,1,0,1500000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070"
"Casey","PA","S",5323,"LHHS","Elementary and Secondary Education","Department of Education",NA,NA,"Community Action Partnership of Lancaster County, PA, for STEM education and outdoorl earning, including purchase of equipment, technology and supplies",NA,NA,710000,NA,1,"S",710000,0,1,0,710000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070"
"Casey","PA","S",5402,"LHHS","Elementary and Secondary Education","Department of Education",NA,NA,"Mikayla's Voice, PA, for social-emotional learning and inclusion programs",NA,NA,250000,NA,1,"S",250000,0,1,0,250000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070"
"Casey","PA","S",5501,"LHHS","Elementary and Secondary Education","Department of Education",NA,NA,"The Lincoln Center for Family and Youth, PA, for a school garden to support educational programming",NA,NA,32000,NA,1,"S",32000,0,1,0,32000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070"
"Casey","PA","S",5515,"LHHS","Elementary and Secondary Education","Department of Education",NA,"Venango County","United Way of Venango County, PA, for early childhood literacy, including purchase of books for the Imagination Library",NA,NA,15000,NA,1,"S",15000,0,1,0,15000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070"
"Casey","PA","S",5535,"LHHS","Elementary and Secondary Education","Department of Education",NA,"West Chester","West Chester University, West Chester, PA for STEM education programs",NA,NA,716000,NA,2,"B",358000,1,1,358000,358000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070"
"Casey","PA","S",5571,"LHHS","Higher Education","Department of Education",NA,"Bucks County","Bucks County Community College, PA, for information and technology services upgrades",NA,NA,582000,NA,1,"S",582000,0,1,0,582000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070"
"Casey","PA","S",5581,"LHHS","Higher Education","Department of Education",NA,NA,"Carlow University, PA, for a program for students transitioning out of foster care",NA,NA,3e+05,NA,1,"S",3e+05,0,1,0,3e+05,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070"
"Casey","PA","S",5731,"LHHS","Higher Education","Department of Education",NA,"Happy Valley","Penn State University, PA, for the industry 4.0 project",NA,NA,3e+05,NA,1,"S",3e+05,0,1,0,3e+05,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070"
"Casey","PA","S",5761,"LHHS","Higher Education","Department of Education",NA,NA,"Seton Hill University, PA, for the Doctorate of Physical Therapy program, including the purchase of equipment",NA,NA,5e+05,NA,1,"S",5e+05,0,1,0,5e+05,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070"
"Casey","PA","S",6100,"Interior","STAG- Drinking Water State Revolving Fund","Environmental Protection Agency",NA,"Meadville","Meadville Area Water Authority for Tank Rehab",NA,NA,390000,NA,1,"S",390000,0,1,0,390000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070"
"Casey","PA","S",6101,"Interior","STAG- Drinking Water State Revolving Fund","Environmental Protection Agency",NA,"Aliquippa","Municipal Water Authority of Aliquippa for Water Distribution System Improvements",NA,NA,5e+05,NA,1,"S",5e+05,0,1,0,5e+05,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070"
"Casey","PA","S",6102,"Interior","STAG- Drinking Water State Revolving Fund","Environmental Protection Agency",NA,"Ashland","Ashland Area Municipal Authority for S.R.61 Waterline Replacement Project",NA,NA,416000,NA,1,"S",416000,0,1,0,416000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070"
"Casey","PA","S",6103,"Interior","STAG- Drinking Water State Revolving Fund","Environmental Protection Agency",NA,NA,"Albert Gallatin Municipal Authority for Distribution System Expansion",NA,NA,5e+05,NA,1,"S",5e+05,0,1,0,5e+05,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070"
"Casey","PA","S",6104,"Interior","STAG- Drinking Water State Revolving Fund","Environmental Protection Agency",NA,NA,"Redbank Valley Municipal Authority for Water System Improvements",NA,NA,5e+05,NA,1,"S",5e+05,0,1,0,5e+05,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070"
"Casey","PA","S",6238,"Interior","STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,NA,"Partnership for the Delaware Estuary, Inc. for The Mussels for Clean Water Hatchery",NA,NA,1e+06,NA,3,"S",333333.3333,0,3,0,1e+06,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070"
"Casey","PA","S",6499,"Interior","STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,"Wyoming County","Wyoming County for Sewage Pollution Prevention",NA,NA,325000,NA,1,"S",325000,0,1,0,325000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070"
"Casey","PA","S",6500,"Interior","STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,"Freeport","Freeport Borough for Long-Term Control Plan Implementation and Improvements",NA,NA,1500000,NA,1,"S",1500000,0,1,0,1500000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070"
"Casey","PA","S",6501,"Interior","STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,"Lancaster","City of Lancaster for Combined Sewer Separation",NA,NA,5e+05,NA,1,"S",5e+05,0,1,0,5e+05,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070"
"Casey","PA","S",6502,"Interior","STAG-Clean Water State Revolving Fund","Environmental Protection Agency",NA,NA,"Lower Ten Mile Joint Sewer Authority for Chartiers Road Sewer Extension",NA,NA,5e+05,NA,1,"S",5e+05,0,1,0,5e+05,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070"
"Casey","PA","S",6686,"Interior","Historic Preservation Fund-Save America's Treasures Grants","National Park Service",NA,NA,"Historic Bethlehem Museum for Colonial Industrial Quarter Restoration",NA,NA,5e+05,NA,1,"S",5e+05,0,1,0,5e+05,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070"
"Casey","PA","S",6723,"Homeland","Federal Assistance-PDM","FEMA","Borough of West Pittston","West Pittson","West Pittston Levee Project",NA,NA,1500000,NA,1,"S",1500000,0,1,0,1500000,"Robert","P.","Jr.","Bob","Robert P. Casey, Jr.","4/13/60","M",NA,1,"Democrat","C001070"
