last,st,chamber,id,subcommittee,account,department,recipient,location,project,budget_request,additional_amount,amount,first.x,multi,origination,member_amount,house_mem,sentate_mem,house_tot,senate_tot,first.y,middle_name,suffix,nickname,full_name,birthday,gender,district,senate_class,party,bioguide_id,recipient.x,recipient.y,project.x,project.y,amount.x,suffix.x,nickname.x,full_name.x,birthday.x,gender.x,senate_class.x,party.x,...35,...36,state,first,full_name.y,project_st,amount.y,senate_class.y,party.y,member_id,pvi_2020,request_num,ID,FY,middle,member_ID,suffix.y,nickname.y,birthday.y,gender.y,cat,sub,address.lon,address.lat,formatted_address.lon,formatted_address.lat,formatted_address.type,formatted_address.loctype,formatted_address.address,formatted_address.north,formatted_address.south,formatted_address.east,formatted_address.west
Coons,DE,S,3812,LHHS,Employment and Training Administration,Department of Labor,,,"Goodwill of Delaware and Delaware County, DE, for skills training for unemployed and underemployed workers, including the purchase of equipment",,,1128000.0,,2.0,S,564000.0,0,2,0.0,1128000.0,Christopher,Andrew,,,Christopher A. Coons,9/9/63,M,,2.0,Democrat,C001088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coons,DE,S,3862,LHHS,Employment and Training Administration,Department of Labor,,New Castle County,"New Castle County, DE, for a community health worker certification program",,,65000.0,,1.0,S,65000.0,0,1,0.0,65000.0,Christopher,Andrew,,,Christopher A. Coons,9/9/63,M,,2.0,Democrat,C001088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coons,DE,S,4437,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,,"Delaware Department of Health and Social Services, DE, for facilities and equipment",,,10000000.0,,2.0,S,5000000.0,0,2,0.0,10000000.0,Christopher,Andrew,,,Christopher A. Coons,9/9/63,M,,2.0,Democrat,C001088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coons,DE,S,4623,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,,"Limen Recovery + Wellness, DE, for facilities and equipment",,,463000.0,,2.0,S,231500.0,0,2,0.0,463000.0,Christopher,Andrew,,,Christopher A. Coons,9/9/63,M,,2.0,Democrat,C001088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coons,DE,S,4957,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,University of Delaware,"University of Delaware, DE, for facilities and equipment",,,10000000.0,,2.0,S,5000000.0,0,2,0.0,10000000.0,Christopher,Andrew,,,Christopher A. Coons,9/9/63,M,,2.0,Democrat,C001088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coons,DE,S,5088,LHHS,Substance Use and Mental Health Services Administration,Department of Health and Human Services,,Brandywine,"Brandywine Counseling and Community Services, Inc., DE, for mobile behavioral healthcare services, including equipment",,,757000.0,,2.0,S,378500.0,0,2,0.0,757000.0,Christopher,Andrew,,,Christopher A. Coons,9/9/63,M,,2.0,Democrat,C001088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coons,DE,S,5177,LHHS,Substance Use and Mental Health Services Administration,Department of Health and Human Services,,,"Nemours Children's Hospital, DE, for a pediatric mental and behavioral health training program",,,1500000.0,,3.0,B,500000.0,1,2,500000.0,1000000.0,Christopher,Andrew,,,Christopher A. Coons,9/9/63,M,,2.0,Democrat,C001088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coons,DE,S,5225,LHHS,Substance Use and Mental Health Services Administration,Department of Health and Human Services,,,"The Salvation Army Delaware Command, DE, to provide services to survivors of trafficking",,,193000.0,,2.0,S,96500.0,0,2,0.0,193000.0,Christopher,Andrew,,,Christopher A. Coons,9/9/63,M,,2.0,Democrat,C001088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coons,DE,S,5609,LHHS,Higher Education,Department of Education,,,"Delaware State University, DE, for mentorship and training activities, including the purchase of equipment",,,603000.0,,2.0,S,301500.0,0,2,0.0,603000.0,Christopher,Andrew,,,Christopher A. Coons,9/9/63,M,,2.0,Democrat,C001088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coons,DE,S,5926,Interior,STAG- Drinking Water State Revolving Fund,Environmental Protection Agency,,Dover,City of Dover for Water Main Extension and New Well,,,1800000.0,,2.0,S,900000.0,0,2,0.0,1800000.0,Christopher,Andrew,,,Christopher A. Coons,9/9/63,M,,2.0,Democrat,C001088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coons,DE,S,6238,Interior,STAG-Clean Water State Revolving Fund,Environmental Protection Agency,,,"Partnership for the Delaware Estuary, Inc. for The Mussels for Clean Water Hatchery",,,1000000.0,,3.0,S,333333.3333,0,3,0.0,1000000.0,Christopher,Andrew,,,Christopher A. Coons,9/9/63,M,,2.0,Democrat,C001088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coons,DE,S,6239,Interior,STAG-Clean Water State Revolving Fund,Environmental Protection Agency,,Seaford,City of Seaford for Wastewater Treatment Plant Headworks Replacement,,,2500000.0,,2.0,S,1250000.0,0,2,0.0,2500000.0,Christopher,Andrew,,,Christopher A. Coons,9/9/63,M,,2.0,Democrat,C001088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coons,DE,S,6240,Interior,STAG-Clean Water State Revolving Fund,Environmental Protection Agency,,Wilmington,City of Wilmington for Sewer Interceptor Rehabilitation,,,3060000.0,,2.0,S,1530000.0,0,2,0.0,3060000.0,Christopher,Andrew,,,Christopher A. Coons,9/9/63,M,,2.0,Democrat,C001088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coons,DE,S,6241,Interior,STAG-Clean Water State Revolving Fund,Environmental Protection Agency,,Wilmington,City of Wilmington for Sewer-Stormwater Separation,,,4000000.0,,2.0,S,2000000.0,0,2,0.0,4000000.0,Christopher,Andrew,,,Christopher A. Coons,9/9/63,M,,2.0,Democrat,C001088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coons,DE,S,6589,Interior,Science and Technology-Research: National Priorities,Environmental Protection Agency,,,Delaware Natural Resources and Environmental Control for Statewide Air Quality Study,,,440000.0,,2.0,S,220000.0,0,2,0.0,440000.0,Christopher,Andrew,,,Christopher A. Coons,9/9/63,M,,2.0,Democrat,C001088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coons,DE,S,6600,Interior,Resource Management,Fish and Wildlife Service,,,Eastern Shore Land Conservancy for Delmarva Oasis Strategic Conservation Planning,,,500000.0,,2.0,S,250000.0,0,2,0.0,500000.0,Christopher,Andrew,,,Christopher A. Coons,9/9/63,M,,2.0,Democrat,C001088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Coons,DE,S,6651,Interior,Historic Preservation Fund-Save America's Treasures Grants,National Park Service,,,Nanticoke Indian Association for Nanticoke Indian Museum Revitalization,,,500000.0,,2.0,S,250000.0,0,2,0.0,500000.0,Christopher,Andrew,,,Christopher A. Coons,9/9/63,M,,2.0,Democrat,C001088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cortez Masto,NV,S,532,FSGG,Salaries and Expenses,Small Business Administration (SBA),Clark County Nevada,Las Vegas,Small Business Opportunity Program (SBOP),,,350000.0,,3.0,B,116666.6667,1,2,116666.6667,233333.3333,Catherine,,,,Catherine Cortez Masto,3/29/64,F,,3.0,Democrat,C001113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cortez Masto,NV,S,1253,MilCon VA,,Air Force,Nellis AFB,,Dormitory: Planning and Design,,,7200000.0,,2.0,S,3600000.0,0,2,0.0,7200000.0,Catherine,,,,Catherine Cortez Masto,3/29/64,F,,3.0,Democrat,C001113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cortez Masto,NV,S,1379,THUD,Grants-in-Aid for Airports,Department of Transportation,,,"Perkins Field (U08)-Reconstruction of Runway, Taxiway, and Apron",,,8437000.0,,2.0,S,4218500.0,0,2,0.0,8437000.0,Catherine,,,,Catherine Cortez Masto,3/29/64,F,,3.0,Democrat,C001113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cortez Masto,NV,S,1778,THUD,Highway Infrastructure Programs,Department of Transportation,,Las Vegas,Las Vegas-Next Generation Signal Prioritization,,,3000000.0,,2.0,S,1500000.0,0,2,0.0,3000000.0,Catherine,,,,Catherine Cortez Masto,3/29/64,F,,3.0,Democrat,C001113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cortez Masto,NV,S,1779,THUD,Highway Infrastructure Programs,Department of Transportation,,Ely,Ely Downtown Infrastructure and Complete Streets,,,5000000.0,,2.0,S,2500000.0,0,2,0.0,5000000.0,Catherine,,,,Catherine Cortez Masto,3/29/64,F,,3.0,Democrat,C001113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cortez Masto,NV,S,1780,THUD,Highway Infrastructure Programs,Department of Transportation,,Clark County,Clark County-Pedestrian Flashers and Safety Improvements,,,3000000.0,,2.0,S,1500000.0,0,2,0.0,3000000.0,Catherine,,,,Catherine Cortez Masto,3/29/64,F,,3.0,Democrat,C001113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cortez Masto,NV,S,1781,THUD,Highway Infrastructure Programs,Department of Transportation,,,Lemmon Drive Reconstruction,,,4000000.0,,3.0,B,1333333.333,1,2,1333333.333,2666666.667,Catherine,,,,Catherine Cortez Masto,3/29/64,F,,3.0,Democrat,C001113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cortez Masto,NV,S,4006,LHHS,Administration for Children and Families,Department of Health and Human Services,,Clark County,"Clark County, NV, for services and accommodations, including technology, for low-income individuals",,,214000.0,,2.0,S,107000.0,0,2,0.0,214000.0,Catherine,,,,Catherine Cortez Masto,3/29/64,F,,3.0,Democrat,C001113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cortez Masto,NV,S,4055,LHHS,Administration for Children and Families,Department of Health and Human Services,,Lyon County,"Lyon County, NV, for mentoring and other community services for at-risk youth",,,119000.0,,2.0,S,59500.0,0,2,0.0,119000.0,Catherine,,,,Catherine Cortez Masto,3/29/64,F,,3.0,Democrat,C001113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cortez Masto,NV,S,4610,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,"Lander County, NV","Lander County, NV, for facilities and equipment",,,800000.0,,2.0,S,400000.0,0,2,0.0,800000.0,Catherine,,,,Catherine Cortez Masto,3/29/64,F,,3.0,Democrat,C001113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cortez Masto,NV,S,4973,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,Las Vegas,"University of Nevada, Las Vegas, NV, for equipment",,,4515000.0,,3.0,B,1505000.0,1,2,1505000.0,3010000.0,Catherine,,,,Catherine Cortez Masto,3/29/64,F,,3.0,Democrat,C001113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cortez Masto,NV,S,5041,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,,"Western Nevada College, NV, for facilities and equipment",,,2314000.0,,3.0,B,771333.3333,1,2,771333.3333,1542666.667,Catherine,,,,Catherine Cortez Masto,3/29/64,F,,3.0,Democrat,C001113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cortez Masto,NV,S,5107,LHHS,Substance Use and Mental Health Services Administration,Department of Health and Human Services,,Las Vegas,"City of North Las Vegas, NV for a mental health crisis response unit",,,875000.0,,3.0,B,291666.6667,1,2,291666.6667,583333.3333,Catherine,,,,Catherine Cortez Masto,3/29/64,F,,3.0,Democrat,C001113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cortez Masto,NV,S,5113,LHHS,Substance Use and Mental Health Services Administration,Department of Health and Human Services,,Clark County,"Clark County, NV, for mental and behavioral health care services for at-risk teens",,,3100000.0,,2.0,S,1550000.0,0,2,0.0,3100000.0,Catherine,,,,Catherine Cortez Masto,3/29/64,F,,3.0,Democrat,C001113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cortez Masto,NV,S,5114,LHHS,Substance Use and Mental Health Services Administration,Department of Health and Human Services,,Clark County,"Clark County, NV, for mental health and substance use services for girls",,,1224000.0,,2.0,S,612000.0,0,2,0.0,1224000.0,Catherine,,,,Catherine Cortez Masto,3/29/64,F,,3.0,Democrat,C001113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cortez Masto,NV,S,5178,LHHS,Substance Use and Mental Health Services Administration,Department of Health and Human Services,,,"Nevada State College, NV, for mental health services, including technology and equipment",,,1337000.0,,3.0,B,445666.6667,1,2,445666.6667,891333.3333,Catherine,,,,Catherine Cortez Masto,3/29/64,F,,3.0,Democrat,C001113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cortez Masto,NV,S,5432,LHHS,Elementary and Secondary Education,Department of Education,,Nye County,"Nye County School District, NV, for work-based learning",,,152000.0,,2.0,S,76000.0,0,2,0.0,152000.0,Catherine,,,,Catherine Cortez Masto,3/29/64,F,,3.0,Democrat,C001113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cortez Masto,NV,S,5529,LHHS,Elementary and Secondary Education,Department of Education,,Washoe County,"Washoe County School District, NV, for student mental health support and services",,,1535000.0,,2.0,S,767500.0,0,2,0.0,1535000.0,Catherine,,,,Catherine Cortez Masto,3/29/64,F,,3.0,Democrat,C001113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cortez Masto,NV,S,5530,LHHS,Elementary and Secondary Education,Department of Education,,Washoe County,"Washoe County School District, NV, to prevent school drop-out and reduce chronic absenteeism",,,1024000.0,,2.0,S,512000.0,0,2,0.0,1024000.0,Catherine,,,,Catherine Cortez Masto,3/29/64,F,,3.0,Democrat,C001113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cortez Masto,NV,S,5708,LHHS,Higher Education,Department of Education,,,"Nevada State College, NV, for a nursing night education program",,,1685000.0,,2.0,S,842500.0,0,2,0.0,1685000.0,Catherine,,,,Catherine Cortez Masto,3/29/64,F,,3.0,Democrat,C001113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cortez Masto,NV,S,5709,LHHS,Higher Education,Department of Education,,,"Nevada State College, NV, for strengthening the nurse educator workforce",,,1776000.0,,2.0,S,888000.0,0,2,0.0,1776000.0,Catherine,,,,Catherine Cortez Masto,3/29/64,F,,3.0,Democrat,C001113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cortez Masto,NV,S,5811,LHHS,Higher Education,Department of Education,,Las Vegas,"University of Nevada, Las Vegas, NV, for a high-performance computer and related curriculumcoordination",,,3250000.0,,3.0,B,1083333.333,1,2,1083333.333,2166666.667,Catherine,,,,Catherine Cortez Masto,3/29/64,F,,3.0,Democrat,C001113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cortez Masto,NV,S,5812,LHHS,Higher Education,Department of Education,,Reno,"University of Nevada, Reno, NV, for a STEM project",,,400000.0,,2.0,S,200000.0,0,2,0.0,400000.0,Catherine,,,,Catherine Cortez Masto,3/29/64,F,,3.0,Democrat,C001113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cortez Masto,NV,S,5813,LHHS,Higher Education,Department of Education,,Reno,"University of Nevada, Reno, NV, for the Air Contaminants Cleanroom project",,,3000000.0,,2.0,S,1500000.0,0,2,0.0,3000000.0,Catherine,,,,Catherine Cortez Masto,3/29/64,F,,3.0,Democrat,C001113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cortez Masto,NV,S,6047,Interior,STAG- Drinking Water State Revolving Fund,Environmental Protection Agency,,Las Vegas,City of North Las Vegas for Robinson Well Rehab,,,2500000.0,,2.0,S,1250000.0,0,2,0.0,2500000.0,Catherine,,,,Catherine Cortez Masto,3/29/64,F,,3.0,Democrat,C001113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cortez Masto,NV,S,6048,Interior,STAG- Drinking Water State Revolving Fund,Environmental Protection Agency,,,Virgin Valley Water District for Arsenic Treatment Plant,,,3040000.0,,2.0,S,1520000.0,0,2,0.0,3040000.0,Catherine,,,,Catherine Cortez Masto,3/29/64,F,,3.0,Democrat,C001113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cortez Masto,NV,S,6049,Interior,STAG- Drinking Water State Revolving Fund,Environmental Protection Agency,,ELy,City of Ely for Lower East Ely Water Mains,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Upgrade,,,2430000.0,,2,S,1215000.0,0,2,0.0,2430000.0,Catherine,,,,Catherine Cortez Masto,3/29/64,F,,3.0,Democrat,C001113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cortez Masto,NV,S,6433,Interior,STAG-Clean Water State Revolving Fund,Environmental Protection Agency,,Churchill County,Churchill County for Water Storage Tank,,,3000000.0,,2.0,S,1500000.0,0,2,0.0,3000000.0,Catherine,,,,Catherine Cortez Masto,3/29/64,F,,3.0,Democrat,C001113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cortez Masto,NV,S,6434,Interior,STAG-Clean Water State Revolving Fund,Environmental Protection Agency,,Clark County,Clark County Water Reclamation District for Logandale Sewer Collection Extension,,,2000000.0,,2.0,S,1000000.0,0,2,0.0,2000000.0,Catherine,,,,Catherine Cortez Masto,3/29/64,F,,3.0,Democrat,C001113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cortez Masto,NV,S,6435,Interior,STAG-Clean Water State Revolving Fund,Environmental Protection Agency,,,Incline Village General Improvement District for Effluent Export Pipeline,,,1600000.0,,2.0,S,800000.0,0,2,0.0,1600000.0,Catherine,,,,Catherine Cortez Masto,3/29/64,F,,3.0,Democrat,C001113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cortez Masto,NV,S,6436,Interior,STAG-Clean Water State Revolving Fund,Environmental Protection Agency,,Sparks,City of Sparks for Truckee Meadows Water Reclamation Facility Disinfection Upgrades,,,800000.0,,2.0,S,400000.0,0,2,0.0,800000.0,Catherine,,,,Catherine Cortez Masto,3/29/64,F,,3.0,Democrat,C001113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cortez Masto,NV,S,6875,Homeland,Federal Assistance-PDM,FEMA,Washoe County,Washoe County,Washoe County - Lemmon Valley Heppner 5 Subdivision Stormwater Improvements,,,2700000.0,,1.0,S,2700000.0,0,1,0.0,2700000.0,Catherine,,,,Catherine Cortez Masto,3/29/64,F,,3.0,Democrat,C001113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duckworth,IL,S,1596,THUD,Highway Infrastructure Programs,Department of Transportation,,,Butler Drive Reconstruction,,,1200000.0,,1.0,S,1200000.0,0,1,0.0,1200000.0,Tammy,,,,Tammy Duckworth,3/12/68,F,,3.0,Democrat,D000622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duckworth,IL,S,1597,THUD,Highway Infrastructure Programs,Department of Transportation,,,Curtis Road Complete Street and Grade Separation,,,2000000.0,,1.0,S,2000000.0,0,1,0.0,2000000.0,Tammy,,,,Tammy Duckworth,3/12/68,F,,3.0,Democrat,D000622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duckworth,IL,S,2031,THUD,Transit Infrastructure Grants,Department of Transportation,"Illinois Department of Transpor
tation",,Illinois Electric Paratransit Vehi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cle Program,,,1000000.0,,2,S,500000.0,0,2,0.0,1000000.0,Tammy,,,,Tammy Duckworth,3/12/68,F,,3.0,Democrat,D000622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duckworth,IL,S,3727,LHHS,Employment and Training Administration,Department of Labor,,,"Aero Star Avion Institute, IL, for an apprenticeship program",,,350000.0,,1.0,S,350000.0,0,1,0.0,350000.0,Tammy,,,,Tammy Duckworth,3/12/68,F,,3.0,Democrat,D000622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duckworth,IL,S,3790,LHHS,Employment and Training Administration,Department of Labor,,Current,"Current, IL, for a water education and workforce training program",,,225000.0,,1.0,S,225000.0,0,1,0.0,225000.0,Tammy,,,,Tammy Duckworth,3/12/68,F,,3.0,Democrat,D000622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duckworth,IL,S,3830,LHHS,Employment and Training Administration,Department of Labor,,Centralia,"Kaskaskia College, IL, for a mobile training lab for workforce development and career training initiatives",,,413000.0,,1.0,S,413000.0,0,1,0.0,413000.0,Tammy,,,,Tammy Duckworth,3/12/68,F,,3.0,Democrat,D000622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duckworth,IL,S,3896,LHHS,Employment and Training Administration,Department of Labor,,,"Revolution Workshop, IL, for a pre-apprenticeship construction job training program",,,500000.0,,1.0,S,500000.0,0,1,0.0,500000.0,Tammy,,,,Tammy Duckworth,3/12/68,F,,3.0,Democrat,D000622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duckworth,IL,S,4043,LHHS,Administration for Children and Families,Department of Health and Human Services,,,"Illinois CASA, IL, for services for children in foster care or the child welfare system",,,256000.0,,1.0,S,256000.0,0,1,0.0,256000.0,Tammy,,,,Tammy Duckworth,3/12/68,F,,3.0,Democrat,D000622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duckworth,IL,S,4047,LHHS,Administration for Children and Families,Department of Health and Human Services,,,"Kids Above All Illinois, IL, to provide educational support and services for low-income children",,,975000.0,,2.0,S,487500.0,0,2,0.0,975000.0,Tammy,,,,Tammy Duckworth,3/12/68,F,,3.0,Democrat,D000622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duckworth,IL,S,4108,LHHS,Administration for Children and Families,Department of Health and Human Services,,,"The Network: Advocating Against Domestic Violence, IL, for services for survivors of domestic violence",,,550000.0,,1.0,S,550000.0,0,1,0.0,550000.0,Tammy,,,,Tammy Duckworth,3/12/68,F,,3.0,Democrat,D000622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duckworth,IL,S,4140,LHHS,Administration for Community Living,Department of Health and Human Services,,Chicago,"Access Living of Metropolitan Chicago, IL, for implementation costs and equipment",,,402000.0,,1.0,S,402000.0,0,1,0.0,402000.0,Tammy,,,,Tammy Duckworth,3/12/68,F,,3.0,Democrat,D000622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duckworth,IL,S,4232,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,,"Advocate Christ Medical Center, IL, for facilities and equipment",,,900000.0,,1.0,S,900000.0,0,1,0.0,900000.0,Tammy,,,,Tammy Duckworth,3/12/68,F,,3.0,Democrat,D000622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duckworth,IL,S,4404,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,Cook County,"Cook County Health, IL, for equipment",,,863000.0,,1.0,S,863000.0,0,1,0.0,863000.0,Tammy,,,,Tammy Duckworth,3/12/68,F,,3.0,Democrat,D000622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duckworth,IL,S,4555,LHHS,Health Resources and Services Administration,Department of Health and Human Services,,,"Infant Welfare Society of Chicago, IL, for facilities and equipment",,,978000.0,,1.0,S,978000.0,0,1,0.0,978000.0,Tammy,,,,Tammy Duckworth,3/12/68,F,,3.0,Democrat,D000622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Duckworth,IL,S,5076,LHHS,Substance Use and Mental Health Services Administration,Department of Health and Human Services,,,"B U I L D INCORPORATED (BUILD, Inc.), IL, for mobile mental health services",,,649000.0,,1.0,S,649000.0,0,1,0.0,649000.0,Tammy,,,,Tammy Duckworth,3/12/68,F,,3.0,Democrat,D000622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
